bentFunc64,8,0.469089193,0.469089193,0.4876660342,0.8,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0)"
bentFunc64,8,0.469089193,0.469089193,0.4876660342,0.8,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0)"
bentFunc8_4,8,0.450684285,0.450684285,0.4791271347,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)"
quadricFunc22,10,0.4709631728,0.4709631728,0.4857414449,0.8,"(1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1)"
quadricFunc22,10,0.4605760151,0.4605760151,0.4809885932,0.8,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(0, 1, 1, 2, 0)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(1, 2, 2, 1, 1)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(2, 2, 1, 1, 2)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(1, 1, 0, 1, 2)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(2, 2, 2, 2, 0, 0, 0, 1, 0, 2)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(2, 2, 2, 2, 0, 0, 0, 1, 0, 2)"
quadricFunc1,5,0.4421127093,0.4421127093,0.4578997162,0.8,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1)"
quadricFunc22,6,0.4466981132,0.4466981132,0.4630681818,0.8,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1)"
quadricFunc22,6,0.4466981132,0.4466981132,0.4583333333,0.8,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1)"
quadricFunc22,6,0.4429245283,0.4429245283,0.4706439394,0.8,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0)"
quadricFunc21,6,0.4514150943,0.4514150943,0.478219697,0.8,"(1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0)"
quadricFunc21,6,0.4483490566,0.4483490566,0.4678030303,0.8,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0)"
COMBIN,6,0.433490566,0.433490566,0.4545454545,0.8,"(1, 1, 1, 1, 0)"
COMBIN,6,0.4313679245,0.4313679245,0.4621212121,0.8,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 1)"
COMBIN,6,0.4259433962,0.4259433962,0.4706439394,0.8,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1)"
bentFunc63,6,0.4422169811,0.4422169811,0.490530303,0.8,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
bentFunc63,6,0.4422169811,0.4422169811,0.490530303,0.8,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
bentFunc64,6,0.454245283,0.454245283,0.4753787879,0.8,"(1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1)"
bentFunc64,6,0.4483490566,0.4483490566,0.5009469697,0.8,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1)"
bentFunc64,6,0.441509434,0.441509434,0.4640151515,0.8,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)"
COMBIN,6,0.4327830189,0.4327830189,0.4488636364,0.8,"(1, 0, 1, 1, 1, 0, 1, 2, 2, 0)"
COMBIN,6,0.4252358491,0.4252358491,0.4649621212,0.8,"(0, 1, 2, 2, 2, 2, 1, 0, 0, 2)"
COMBIN,6,0.4247641509,0.4247641509,0.4441287879,0.8,"(1, 2, 1, 1, 1, 1, 2, 1, 0, 2, 1, 0, 1, 1, 1, 0, 2, 2, 0, 1)"
COMBIN,6,0.4198113208,0.4198113208,0.4450757576,0.8,"(1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 1, 2, 1, 0, 0, 2, 1, 1, 0, 2)"
COMBIN,6,0.4191037736,0.4191037736,0.4403409091,0.8,"(1, 0, 2, 1, 1, 1, 0, 2, 1, 2, 2, 0, 0, 1, 0, 2, 1, 1, 0, 2)"
COMBIN,6,0.4155660377,0.4155660377,0.4668560606,0.8,"(0, 1, 1, 2, 1, 0, 1, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 1, 0, 2)"
COMBIN,6,0.4148584906,0.4148584906,0.4753787879,0.8,"(0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 1, 2)"
COMBIN,6,0.4148584906,0.4148584906,0.4753787879,0.8,"(0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 1, 2)"
COMBIN,6,0.4148584906,0.4148584906,0.459280303,0.8,"(0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 2, 2, 0, 1, 0, 2)"
COMBIN,6,0.4153301887,0.4148584906,0.4753787879,0.8,"(0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 1, 2)"
COMBIN,6,0.4153301887,0.4148584906,0.4753787879,0.8,"(0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 1, 2)"
quadricFunc1,7,0.4597782496,0.4597782496,0.4663507109,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
quadricFunc1,7,0.4713375796,0.4597782496,0.4568720379,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0)"
quadricFunc1,7,0.4616654871,0.4597782496,0.4663507109,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
quadricFunc1,7,0.4616654871,0.4597782496,0.4663507109,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
quadricFunc1,7,0.4446803491,0.4446803491,0.4568720379,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
quadricFunc1,7,0.4446803491,0.4446803491,0.4568720379,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
quadricFunc1,7,0.4446803491,0.4446803491,0.4568720379,0.8,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
bentFunc74,7,0.4675631045,0.4590705355,0.4654028436,0.8,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)"
bentFunc74,7,0.4675631045,0.4581269167,0.4654028436,0.8,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)"
bentFunc74,7,0.4675631045,0.4581269167,0.4654028436,0.8,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)"
bentFunc74,7,0.4675631045,0.4581269167,0.4654028436,0.8,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)"
bentFunc74,7,0.4588346308,0.4581269167,0.4654028436,0.8,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0)"
bentFunc74,7,0.4588346308,0.4519933947,0.4654028436,0.8,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0)"
bentFunc74,7,0.4519933947,0.4519933947,0.5014218009,0.8,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
bentFunc74,7,0.4600141543,0.4519933947,0.4739336493,0.8,"(1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0)"
bentFunc74,7,0.46331682,0.4496343477,0.4691943128,0.8,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1)"
bentFunc74,7,0.4496343477,0.4439726351,0.4739336493,0.8,"(1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)"
bentFunc74,7,0.4439726351,0.4439726351,0.5004739336,0.8,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
bentFunc74,7,0.4439726351,0.4439726351,0.5004739336,0.8,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
bentFunc74,7,0.4531729181,0.4439726351,0.4568720379,0.8,"(1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)"
bentFunc74,7,0.4531729181,0.4439726351,0.4568720379,0.8,"(1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)"
bentFunc74,7,0.4439726351,0.4439726351,0.5004739336,0.8,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
